x,y,r,E_x,E_y,E_z,E,phi
15,9,53.907327887774215,-1.835173422051273e-05,-3.090988483944539e-05,8.536698166712446e-08,3.594738401065748e-05,0.0002771869146350764
15,10,53.150729063673246,-2.0438667187693043e-05,-3.095097270796777e-05,9.459164077322765e-08,3.709057529288471e-05,0.0003080432365737294
15,11,52.40229002629561,-2.2529278776292524e-05,-3.0976057924723364e-05,1.0368025890703392e-07,3.8302680276082624e-05,0.00033908886005101194
15,12,51.66236541235796,-2.4644791662179892e-05,-3.101362898309118e-05,1.1272186375610904e-07,3.961342758449025e-05,0.0003699953524231761
15,13,50.93132631298737,-2.6764333557713842e-05,-3.103242832432415e-05,1.2160098860977014e-07,4.0979945647759394e-05,0.0004011161180171943
15,14,50.20956084253277,-2.8912594212125736e-05,-3.1059821010816436e-05,1.304244775220478e-07,4.243427383428798e-05,0.0004320602090718244
15,15,49.49747468305833,-3.10648969290282e-05,-3.1064905938620995e-05,1.3905948604713047e-07,4.3932625003830305e-05,0.00046323576003882717
15,16,48.79549159502341,-3.324922134155254e-05,-3.107375364811671e-05,1.4763022935994786e-07,4.550945704233375e-05,0.0004941900209490664
15,17,48.104053883222775,-3.543709644768971e-05,-3.1055884299693685e-05,1.559870184454919e-07,4.711984811338792e-05,0.0005253832673350606
15,18,47.4236228055175,-3.7659574233228784e-05,-3.103590959647524e-05,1.6427092762444492e-07,4.8800596316503304e-05,0.0005563017895484538
15,19,46.75467891024384,-3.988438570604139e-05,-3.098383912664295e-05,1.7231602889353605e-07,5.050536806110597e-05,0.0005874550865280111
15,20,46.09772228646444,-4.214539423178063e-05,-3.092267696858938e-05,1.8027967940703604e-07,5.2273116480833075e-05,0.0006182694678017397
15,21,45.45327270945405,-4.440651205730756e-05,-3.082300292125555e-05,1.8798038779434733e-07,5.40558152172893e-05,0.0006493004404651898
15,22,44.82186966202994,-4.670410828653312e-05,-3.0706091913429586e-05,1.95591155922859e-07,5.58943294738963e-05,0.0006799154736442508
15,23,44.204072210600685,-4.899823771980323e-05,-3.0543199800183785e-05,2.0291567191528092e-07,5.77386831201596e-05,0.000710712624292049
15,24,43.60045871318328,-5.13274270849336e-05,-3.0353793028532164e-05,2.1014188506950256e-07,5.963138168774897e-05,0.0007410018732446184
15,25,43.01162633521314,-5.364782059420791e-05,-3.010995000840756e-05,2.1705946988203684e-07,6.152028006137965e-05,0.0007714202103491133
15,26,42.43819034784589,-5.5999719691126346e-05,-2.9829309321458247e-05,2.23870569381003e-07,6.344924284900329e-05,0.0008012217732614335
15,27,41.88078318274385,-5.833530042445009e-05,-2.948497701732645e-05,2.3035171171204407e-07,6.536378360555794e-05,0.0008310788289920298
15,28,41.340053217188775,-6.06962368291849e-05,-2.909282359520553e-05,2.3671842634741345e-07,6.730885220815775e-05,0.0008601917272960864
15,29,40.8166632639171,-6.303069382697932e-05,-2.8627264658710565e-05,2.4273501873789275e-07,6.922750585164533e-05,0.0008892644761824409
15,30,40.311288741492746,-6.538132251985651e-05,-2.81025594373233e-05,2.4862954683919436e-07,7.116553237365226e-05,0.0009174462566135075
15,31,39.824615503479755,-6.769227844167499e-05,-2.7494806698783814e-05,2.5415506907047357e-07,7.306348986209102e-05,0.0009454695950570875
15,32,39.35733730830886,-7.000683831756354e-05,-2.6816920135234914e-05,2.595512662219193e-07,7.496780631458311e-05,0.0009724358700110751
15,33,38.91015291668744,-7.226523639768681e-05,-2.6047152933903243e-05,2.645609726523732e-07,7.68165903961114e-05,0.0009991034353275573
15,34,38.48376280978771,-7.451111605677598e-05,-2.5197447439067374e-05,2.694345417166358e-07,7.865678844475645e-05,0.0010245301758788816
15,35,38.07886552931954,-7.668101554362763e-05,-2.424877017784613e-05,2.739056490056206e-07,8.042422535682031e-05,0.001049498330205692
15,36,37.69615364994153,-7.881883319242405e-05,-2.3212554662974507e-05,2.782343287048095e-07,8.216634696844212e-05,0.0010730277162345739
15,37,37.33630940518894,-8.085782679767572e-05,-2.207309431377462e-05,2.8214620002766505e-07,8.381699859518895e-05,0.001095923439531641
15,38,37.0,-8.28422369666778e-05,-2.0841818571931225e-05,2.85909948047401e-07,8.542423175848225e-05,0.0011171739048621231
15,39,36.68787265568828,-8.470269002366524e-05,-1.950695520508926e-05,2.8924426968303645e-07,8.692036965444879e-05,0.0011376070766755035
15,40,36.40054944640259,-8.648408912905131e-05,-1.808040245958667e-05,2.9242543612203065e-07,8.8354310241312e-05,0.0011561878152723016
15,41,36.138621999185304,-8.811532822546693e-05,-1.6554836794373815e-05,2.951663822263386e-07,8.965746378725709e-05,0.0011737678815946769
15,42,35.90264614203248,-8.964252486940837e-05,-1.4942969861537754e-05,2.9774986921025145e-07,9.087993875564585e-05,0.0011892974888610493
15,43,35.6931365951495,-9.09939626910452e-05,-1.3242245584503803e-05,2.998842506701273e-07,9.195296756985841e-05,0.0012036538213177524
15,44,35.510561809129406,-9.221770498508584e-05,-1.1466302931561687e-05,3.01857654120977e-07,9.292831825486791e-05,0.0012157819800300569
15,45,35.35533905932738,-9.324268786421513e-05,-9.617380031093034e-06,3.0337504762869595e-07,9.373785188079277e-05,0.0012265864271808757
15,46,35.22782990761707,-9.411972310436668e-05,-7.709843743454394e-06,3.047287775003859e-07,9.443546382275557e-05,0.001235016740092243
15,47,35.12833614050059,-9.477966789011238e-05,-5.750399260961861e-06,3.0562163138962446e-07,9.495444140008429e-05,0.0012420061146677845
15,48,35.05709628591621,-9.527680412267116e-05,-3.753594912932071e-06,3.063490071572063e-07,9.535120727245368e-05,0.0012465175386141667
15,49,35.014282800023196,-9.55450182395706e-05,-1.7299217139500741e-06,3.0661272109417867e-07,9.556116968150302e-05,0.0012495133044936487
15,50,35.0,-9.564253659822826e-05,3.067468811348943e-07,3.067100399023557e-07,9.564352028047218e-05,0.0012499773820420668
15,51,35.014282800023196,-9.550706349670615e-05,2.3430944180999943e-06,3.063430161905859e-07,9.553629213686053e-05,0.0012488998107313789
15,52,35.05709628591621,-9.520085989353337e-05,4.366977851638209e-06,3.058095917874131e-07,9.530145717422845e-05,0.0012452911932058668
15,53,35.12833614050059,-9.466580885314209e-05,6.363353870398811e-06,3.0481325682496334e-07,9.487992700999032e-05,0.0012401658550281025
15,54,35.22782990761707,-9.396784492737799e-05,8.322901647774298e-06,3.036514282193101e-07,9.4336200773214e-05,0.0012325644854650692
